YEAR;TMAX;TMIN;TMED
1973;12.9;9.3;10
1973;13.8;6.3;9.1
1973;17.7;4.4;10.4
1973;16.8;7.5;11.7
1973;20.2;8.8;14.1
1973;21.9;10.8;15.4
1973;20;12.4;13.9
1973;13.6;8;9.4
1973;10.5;2.4;6.8
1973;11.5;5.6;7.7
1973;10.6;2.7;6.1
1973;16.1;-0.1;8.4
1973;17.8;4;11.5
1973;21.3;7;15
1973;22.1;9;15.1
1973;17.8;7;9.6
1973;18;1.8;10.8
1973;21;5;12.6
1973;17.7;5;10
1973;19.2;1.7;10.6
1973;20.8;4.2;12.4
1973;18.4;8;13
1973;21.2;8.4;13.1
1973;24.8;5.9;14.5
1973;22.4;9.2;15.5
1973;21.1;11.3;13.9
1973;19.6;5;12.9
1973;24.9;8;15.2
1973;27.1;7;16.5
1973;22.2;8.3;14.3
1973;27.1;9.3;18.8
1973;28.7;15.5;20.8
1973;21.7;10.5;14.2
1973;15;6.6;8.6
1973;21;2.8;13.2
1973;21.9;9.7;14.8
1973;22;7.3;14.4
1973;30.8;8.9;20.6
1973;27;11.9;17.6
1973;26;9.4;15.7
1973;25.7;7.2;16.8
1973;27.1;9.3;17.7
1973;24.7;11;18
1973;16.9;12.3;13.9
1973;17.1;12.1;13
1973;18.7;11.9;13.9
1973;19.1;9.7;12.8
1973;27.1;5.3;14.9
1973;20.3;9.7;13.2
1973;23.9;8;13.9
1973;22.5;6;14.7
1973;22.8;10.1;16.5
1973;26.2;13.7;17.5
1973;28.5;7.4;17.7
1973;22.3;9.3;15.6
1973;27.2;7.9;17.7
1973;25.6;15.1;17.6
1973;23.2;14.1;17.2
1973;31.3;13.9;22
1973;33.3;17;25.2
1973;30.6;15.9;22.5
1973;27.4;17.7;20.1
1973;28.7;17.3;21.8
1973;24.2;16.9;18.6
1973;23.2;15;18.3
1973;20.4;15;17.9
1973;28.5;16.7;22
1973;32.1;17;23.5
1973;32.6;17.3;23
1973;26.9;17.8;19.9
1973;31;17.9;23.4
1974;25;17.5;20.4
1974;24;16.3;19
1974;28.3;13.9;20.6
1974;26.7;17;21.3
1974;21.9;15;17.7
1974;25.2;11.9;17.6
1974;24.6;13.2;18.4
1974;27.4;10.9;19
1974;26.8;14.4;19.2
1974;22.5;11.9;15.9
1974;23.2;8.1;16
1974;27.6;15;21.3
1974;23.8;15.7;19.2
1974;21.3;10.1;15.6
1974;27.3;8.6;19.2
1974;31;16;21.6
1974;23.2;12.7;16.3
1974;27.2;5.8;17.9
1974;29.5;15.7;20.8
1974;20.9;14.6;16.7
1974;22.9;10;15.5
1974;23.5;10;16
1974;21.7;8.9;15.2
1974;23;12.9;17.6
1974;23.5;15.6;18.6
1974;27;17.5;21.2
1974;28.5;17;20.2
1974;24;16;19.3
1974;27.9;18;21.4
1974;33;18.1;25.4
1974;31.2;18.6;24.6
1974;28.5;18.1;22.2
1974;23.6;15.2;16.2
1974;23.8;13.2;17.7
1974;31;12;22.4
1974;26.2;13.8;18.8
1974;24.6;10.4;17.9
1974;20.1;12.5;15.3
1974;19.2;6.5;12.8
1974;20.1;8;14.4
1974;18.6;13.4;16.4
1974;21.2;15.4;17.4
1974;23;14.9;17.4
1974;21;12.7;15.4
1974;18.9;9.8;13.9
1974;18.2;10.3;12.3
1974;10.2;9.3;19.2
1974;23.5;6;15.2
1974;25.2;12.6;16.9
1974;21.3;14;16
1974;22.4;12.2;15.8
1974;21.5;14.8;16.3
1974;24.6;10.7;16.4
1974;25.7;13.1;18.5
1974;25.7;12.8;18.6
1974;26.5;14.9;19.1
1974;25.1;16.9;19.7
1974;26.5;15.2;19.8
1974;25.2;17.2;21.5
1974;22.5;16;18.5
1974;21;12;14.5
1974;23.6;7.2;15.6
1974;25.6;11.2;18
1974;28.1;11.2;19.5
1974;27.5;16.4;21.2
1974;29.3;16;22.5
1974;29.8;19.2;22.7
1974;28.3;18.8;22
1974;29.4;15;20.9
1974;23.9;13.8;14.6
1974;23.4;15.4;17.9
1974;26.9;12;19.3
1974;23.4;16.3;17.4
1974;20.4;10.5;13.4
1974;21.5;6;13.6
1974;26.9;9.1;15.9
1974;27.3;9.6;18.1
1974;27;10.2;17.8
1974;26.9;13.8;19.7
1974;24.8;15.2;19.2
1974;23;14.6;18.4
1974;26.2;15.4;19.5
1974;27.3;17.7;20.5
1974;26.9;18.4;20.5
1974;26.3;17.4;20.6
1974;22.5;15.9;16.1
1974;21.2;6;13.2
1974;20.1;7.1;14.2
1974;23.5;10.4;16.5
1974;23.9;11.8;17.2
1974;24.6;11.4;17.3
1974;27.2;11.4;18.3
1974;29.3;11.9;18.4
1974;20.1;6.8;12.8
1974;25.7;7.1;15.9
1974;30;14.2;19.3
1974;24.5;9.6;16.2
1974;30.1;13.6;20.7
1974;22;10.3;14.7
1974;24.4;7.8;15.3
1974;24.6;9.6;16.2
1974;26.4;11.1;17.7
1974;26.7;12.6;16.8
1974;16;12.6;11.5
1974;22.7;13;18.6
1974;26.2;13.5;19.1
1974;24.3;14.7;15.3
1974;13.5;5.9;8
1974;16.2;3.7;9
1974;15.8;3.2;9.8
1974;19.1;9;12.9
1974;16.8;9;11.6
1974;15.5;8.4;10.9
1974;14.6;6.9;10.4
1974;15.8;5.6;9.7
1974;16.9;2.9;9.4
1974;17.5;3;10.6
1974;18.9;4.6;11.4
1974;18.2;8.4;11.3
1974;19.5;3.2;11.9
1974;17;6;11.4
1974;24;7.5;15.5
1974;22.7;8.5;13.6
1974;14.2;3;6.1
1974;12.2;2.2;6.8
1974;18;6.2;12.1
1974;16.6;10.8;13.1
1974;16.7;11.1;11.9
1974;20.4;9.2;13
1974;15.8;11.4;13.4
1974;16.1;12;13.6
1974;15.6;10.6;12
1974;15.2;9.2;11.2
1974;14.5;9.1;11
1974;17.4;8;12.7
1974;20.6;10.4;17.6
1974;20.3;8.8;12.6
1974;17;8.3;11.3
1974;14.5;5.6;10.4
1974;16.2;10.2;13.1
1974;14.5;8.8;11.3
1974;11.5;8.7;9.4
1974;12.8;8.9;9.7
1974;13.5;5.9;10.2
1974;13.9;10.9;12.6
1974;14;10.9;11.7
1974;18.6;3.6;10.7
1974;16.3;5.6;11.5
1974;17.2;11.9;13.4
1974;12.3;5.6;8.2
1974;11.5;2.5;7.9
1974;12.1;8.3;9.1
1974;9.5;5.3;6.1
1974;11.7;2.5;6.7
1974;9.7;2.6;5.5
1974;11;0.1;5.3
1974;7.3;5;5.7
1974;9.5;3.2;6.3
1974;11.5;2;7.5
1974;11.2;2.3;6.2
1974;8.9;2.6;5.8
1974;8.9;1.2;3.8
1974;8;1.6;4
1974;9.5;-0.8;3.8
1974;10.3;1;5.1
1974;13;1.6;6.2
1974;10.5;0.2;4.6
1974;10.4;-1.2;3.8
1974;10.9;-0.8;4.9
1974;11.2;3;7.9
1974;12;5.4;8.6
1974;12;2.9;6.5
1974;15;2.9;7.4
1974;14;1;6.7
1974;16.1;1.1;8.2
1974;14.2;2.4;8.1
1974;15.1;7.7;11
1974;13.6;8.7;10.2
1974;11.7;9;9.9
1974;13.6;9.2;12.3
1974;15.6;10;12.3
1974;18.2;9.8;14
1974;12.4;6.6;9.9
1974;15.2;5.2;9.2
1974;14.1;5.2;8.9
1974;13.1;4;9.9
1974;19;10.5;13
1974;14.9;10.2;12.6
1974;17.9;11.1;13.7
1974;14.1;7.2;10.9
1974;13;7;9.7
1974;12.1;10.9;11.6
1974;17.2;11;13.2
1974;14.9;2;10.1
1974;10;0.3;4.8
1974;14.9;3.8;8.3
1974;9.8;5.9;6.5
1974;14;3;7.2
1974;10.3;2;5.6
1974;14.9;1.6;6.5
1974;7.5;0.1;4.1
1974;6.8;-1.1;1.9
1974;7;-1.5;1.5
1974;6.9;-1.5;2.4
1974;8.4;-0.8;3.4
1974;11.1;-2.7;4.7
1974;14.9;1.6;7.6
1974;15.7;3;9.4
1974;15.2;6.2;11
1974;12.9;3.2;8.2
1974;11.5;1.6;5.6
1974;11.8;3.8;7.3
1974;16.8;4;9.3
1974;10;5.4;7
1974;10.7;4.3;7
1974;12.2;1.5;6.5
1974;16.3;-0.9;6.7
1974;9;-0.6;2.8
1974;9.8;-1.9;4.7
1974;14.1;-0.3;6.7
1974;17.7;6.2;10.2
1974;21.2;3.2;12.6
1974;20.1;4.5;11.6
1974;22.9;5.5;12.4
1974;14.3;3.2;8.6
1974;10.2;2;5.7
1974;8.3;2;4.2
1974;13.5;-0.5;5.8
1974;8.1;0.2;4.8
1974;11.2;-0.3;4.6
1974;13.4;1.8;7.6
1974;19.3;7.3;11.9
1974;21;6.5;12.3
1974;21.3;7.2;14.9
1974;17.5;6.5;12.6
1974;13.9;3.1;8.4
1974;14.8;2.9;10
1974;16;5.9;12.8
1974;12.6;1.3;9.1
1974;11.5;0.1;5.1
1974;13.9;2.5;7.8
1974;8.4;0;5.6
1974;8.1;-3.1;1.5
1974;6.9;-3.5;2
1974;10.5;-0.9;4
1974;8.2;-0.5;3.1
1974;16.1;-0.7;7.5
1974;11;0.9;5.2
1974;14.3;-4.4;6.4
1974;17.5;4.5;10.2
1974;11;0.4;6
1974;15.6;-2.6;6.9
1974;18.1;0;9.6
1974;15.6;6.4;10.1
1974;12.6;8.1;10.6
1974;17;11;13
1974;16.2;6;10.8
1974;15;5.4;10
1974;14.8;5;8.8
1974;12.8;4.6;8.2
1974;14.2;7.1;9.1
1974;15.5;6;9.8
1974;15.2;6.6;10.1
1974;12.8;3;7.3
1974;11.7;1.8;6.4
1974;10;3.8;7.6
1974;12;8.7;10
1974;16;7.3;10.9
1974;15.2;4.6;10.4
1974;16.6;4.2;8
1974;16.1;1.5;7.4
1974;12;1.5;5.7
1974;14.8;0.1;7
1974;16.2;-0.7;8.9
1974;17.6;3.4;11.6
1974;21.4;7.2;13.4
1974;15.2;4.3;10.1
1974;14.6;2.3;8
1974;22.6;2.6;12.2
1974;24;9.3;15.4
1974;24.8;7.9;17.1
1974;24.5;9;16.1
1974;15;5.4;9.8
1974;17.9;4.2;10.5
1974;20.6;6.4;13.1
1974;16.4;11.3;14.4
1974;24;11.9;17.3
1974;14.7;8.2;11.3
1974;13.4;4.4;12.2
1974;15;2.8;8.3
1974;23.9;6.2;11.7
1974;14;7;10.5
1974;14.5;3.1;8.8
1974;21;2;10.4
1974;21;6.3;11.6
1974;22.2;5.7;12.5
1974;12;2.3;6.4
1974;16.5;2;10
1974;17.3;4.4;12
1974;23.7;7.9;15.8
1974;16.3;4.1;9.4
1974;17.2;4.4;9.9
1974;28.9;5.1;14.7
1974;16;6;10.4
1974;24;3.5;14.1
1974;29.6;9.9;20.3
1974;31.1;9.3;17.9
1974;10.9;2;7.4
1974;22.5;2.1;12.5
1974;25.6;9.4;15.6
1974;23.6;7.7;14.4
1974;21;4.8;12.3
1974;24.2;5.1;15.9
1974;19.2;12.9;16.1
1974;17;11.9;14.7
1974;14.1;11.6;12.6
1974;16.2;10.3;12.5
1974;18.9;9.9;13.2
1974;21.2;9.9;12.2
1974;20.6;5.2;12.3
1974;25.4;8.3;16.9
1974;15.3;6.3;11.7
1974;20;5.2;12.1
1974;18.6;8.8;13
1974;16.6;5.3;11.4
1974;26.1;4.1;16.5
1974;27.8;12.1;20
1974;23;11.1;16.2
1974;21.1;7.5;14.6
1974;22.8;5.2;13.9
1974;15.2;3.8;12.8
1974;21.8;2.1;13.8
1974;23.4;11.7;16.7
1974;27;9.2;17.8
1974;21.3;8.5;14.2
1974;17.2;5;10.6
1974;25.3;4.2;14.2
1974;30;12;21.2
1974;32.8;14.4;22.2
1974;31.9;12.1;20.5
1974;32.3;10.3;22.5
1974;28.1;12;19.2
1974;15.3;5.8;11.1
1974;17.1;3.1;10.4
1974;16.6;6.4;12.1
1974;20;9.5;14.1
1974;24.7;7.3;15.7
1974;28;11.9;15.6
1974;26;15.3;19.5
1974;22;11.4;15
1974;17.9;4.5;10.9
1974;21.2;0.7;12.4
1974;22.6;9.1;16.9
1974;28.2;11.6;20.3
1974;31;12.8;22.9
1974;32.2;15.2;23.2
1974;32.6;14.4;22.4
1974;30.7;16.3;23.6
1974;27.7;16.1;21.4
1974;31;16.1;23.2
1974;23.2;10;16.5
1974;23.7;9.2;15.9
1974;28.9;8.5;20.5
1974;23.8;9.8;17
1974;18.5;9;13
1975;27;6.2;16.2
1975;22.6;11.5;15.8
1975;23.5;11.1;18.7
1975;28.5;15;20.7
1975;26.3;15.5;20
1975;26.7;16.1;20.8
1975;27.8;13;19.7
1975;22.8;13.3;16.3
1975;16.6;11.2;13.6
1975;23.6;11.2;16.4
1975;22.1;6.8;14
1975;26.4;5;14.9
1975;25.6;12.5;18
1975;33.4;14;23.5
1975;29.4;16.1;22.6
1975;25.1;11.2;15.2
1975;18.3;4.8;9.3
1975;19.5;3.7;11.1
1975;29.9;5.3;17.6
1975;31.5;13.2;23.3
1975;35.9;19;27.9
1975;29;19;20.9
1975;31.7;17.1;23
1975;33.1;14.5;24
1975;34.2;17.1;25.4
1975;29.1;13;20
1975;21.8;6.7;13.4
1975;26.6;6.3;15
1975;25.9;11.6;17.6
1975;25.4;16.3;19.7
1975;29.8;17.5;22.6
1975;29;18.6;23.9
1975;29.7;18.5;22.7
1975;23;11.9;17.3
1975;21;9.3;14
1975;27.1;7.6;18.2
1975;30.1;11.9;21.4
1975;22.9;11.8;18.1
1975;30.8;10.6;22.8
1975;24;15.3;17.4
1975;26;15.7;22.1
1975;28.6;16.6;20.8
1975;27.1;13.9;20.2
1975;29.8;14;22.9
1975;23.9;16.5;20.9
1975;23;13;17.9
1975;26.1;10.7;18.3
1975;26.1;11.3;18.7
1975;28.1;13.2;20.6
1975;26.6;16.3;21.7
1975;26.7;15.7;21.3
1975;28.6;13;20.8
1975;29;16;21
1975;28;11.3;20.4
1975;18.5;6.8;12
1975;24.9;6.9;15.4
1975;27.6;12;18.2
1975;27.5;6.8;18.8
1975;29.8;14.9;21.8
1975;30.5;14;20.6
1975;32.1;11.9;21.8
1975;33;17.4;24.6
1975;32.6;20.3;26.1
1975;26.2;13;15.1
1975;19;10.6;14
1975;20.2;8.7;13
1975;23.2;8.1;15.8
1975;28;11.6;18.6
1975;24;12.8;17.9
1975;24.4;11.3;15.3
1975;23.3;11.5;16.5
1975;19.6;11.4;16
1975;26.1;14;18.2
1975;18.2;7.7;13.2
1975;18.6;5.1;11.9
1975;18.1;12;14.9
1975;18.3;13;16.9
1975;14.6;9.7;12.6
1975;21.8;13.6;14.3
1975;23;10.2;16.7
1975;18.6;7.8;12.4
1975;17.1;5.7;10.1
1975;18;3.6;10.6
1975;19;6.4;12.2
1975;21.6;6.1;17.6
1975;23.6;10;17.3
1975;20.5;12;16.9
1975;20.7;15;17
1975;16.9;6.8;13.1
1975;18.6;10.3;11.1
1975;19.6;10;12.9
1975;21.2;10.6;14.2
1975;22.4;9.7;16.3
1975;22.6;13.1;16.7
1975;23.4;14;17.6
1975;24.3;14.4;18
1975;17;11.9;14
1975;13.6;7.5;10.2
1975;20.4;6.8;17.2
1975;21.6;11.4;15.4
1975;14.7;4.2;9.8
1975;17.6;0;11.4
1975;15.4;9.3;14.6
1975;15.5;6.6;9.9
1975;16.7;5;12.8
1975;18;8.4;12.8
1975;23.6;8.1;15
1975;22.2;12.4;17
1975;25;9.5;17.5
1975;24.1;9.5;17.9
1975;18;15.6;17.2
1975;20.2;9.2;14.7
1975;18.4;7.5;11.8
1975;21.3;8.7;14.3
1975;23.3;8;14.3
1975;20.5;7.2;11.4
1975;19.1;9.2;14.2
1975;18.3;8.5;13.7
1975;12.8;4;7.5
1975;11.7;2.1;6.6
1975;12.6;4.4;7.6
1975;14.1;1.7;3.5
1975;12.4;6;8.2
1975;17.2;3.6;9.8
1975;16.3;4.2;10.4
1975;19.9;7.3;12.4
1975;20.7;9.3;13.8
1975;21.5;8.9;15.9
1975;21.9;14.1;17
1975;14.6;10.8;11.9
1975;13.6;8.3;12
1975;15.5;12;13.3
1975;12.6;8.1;10.1
1975;13.4;5.4;8.5
1975;11.9;5.1;8.1
1975;11.4;5.3;7.7
1975;13.2;2.8;7.6
1975;14.5;2.2;8.2
1975;13.7;1.2;9
1975;14;1.2;8.9
1975;13.1;8;10.4
1975;20;11.3;14.5
1975;20.9;8.4;14.7
1975;19.2;10.8;15.4
1975;16.5;13.8;14.3
1975;16.8;8;12.9
1975;18.7;11.5;14.8
1975;21.5;13.8;16.4
1975;19.2;14.3;16.3
1975;16.2;10.3;12.5
1975;12.9;6.2;9.8
1975;11.2;3.3;7.1
1975;10.7;5;11.3
1975;11;1.2;5.5
1975;13.5;1.4;6.6
1975;15;2;8.6
1975;11;3.3;6.4
1975;11.7;2.2;6.1
1975;15.8;2.4;8.5
1975;13.5;4.2;7.6
1975;13.7;1;6.7
1975;13.7;2.4;7.6
1975;12.9;5;8.3
1975;13.1;1.4;7.9
1975;16.4;8.3;12.9
1975;19;8.6;12.7
1975;16;9;12.5
1975;18.8;8.9;12.8
1975;17.8;9.6;13.1
1975;19;10.8;15
1975;17.1;12.5;13.1
1975;12.8;8.4;9.8
1975;15.7;4.7;10.2
1975;14.3;7.8;10.8
1975;10.2;2;6
1975;12.5;2.6;8.7
1975;15.8;9.2;12.3
1975;15.3;8.9;11.5
1975;15.4;4.9;9.5
1975;12.2;5.5;9
1975;15.7;7.6;10.6
1975;12.7;3;7.3
1975;14;3.8;7.6
1975;13.4;6;10.9
1975;12.8;6.4;10.4
1975;11.2;4;7.2
1975;11.5;3.5;6.7
1975;14.8;5.4;9.5
1975;17.8;4.6;10.2
1975;15;1.6;8.4
1975;12.6;2.1;6.5
1975;9.5;1.7;4.9
1975;10.1;-0.4;5
1975;10.7;1.7;7.4
1975;12;4.8;7.7
1975;7;-2;2.3
1975;3.5;-0.5;0.5
1975;6.6;-0.7;1.8
1975;7.8;-1;2.7
1975;9.9;-0.8;3.5
1975;11.9;-0.4;6.5
1975;10.1;-0.4;4.4
1975;5.4;1.5;3.2
1975;7.4;3.5;5.5
1975;8.7;0.1;4
1975;6.4;-0.5;2
1975;7.5;-1.8;2
1975;6.2;-0.6;2.5
1975;11.3;2.4;6.6
1975;15.2;1.7;6.8
1975;15.2;4.4;9.1
1975;16;5;10.1
1975;12.8;6.6;8.2
1975;7.9;4.3;6.3
1975;9.6;1.3;5.5
1975;9.9;-0.6;4
1975;5;-0.3;2.7
1975;8.5;-1.5;2.2
1975;7.9;-1.8;1.4
1975;8.5;-2.2;1.9
1975;11.6;-3;3.8
1975;11.8;3.3;7.2
1975;10.4;6.3;8
1975;13;2.1;6.9
1975;12.1;0.4;5.6
1975;14;1.2;7.9
1975;15.2;1.8;8.3
1975;15.6;1.9;7.7
1975;9.6;1.7;5.7
1975;14.6;6.3;9.6
1975;16.8;6.5;11.3
1975;18.5;4.4;10.5
1975;22.4;7.4;13.4
1975;17.2;5.4;10.7
1975;12.3;3.4;7.7
1975;7.5;-1.5;4.4
1975;9.5;0;4.6
1975;15;2;7
1975;13.3;3;8.1
1975;14;1;7.2
1975;16;-2.2;8
1975;19.8;6;11.6
1975;20.4;6.2;12.9
1975;19.6;7.2;12.5
1975;22.5;2.8;13
1975;22.4;8.3;14.6
1975;20.5;8.6;14.1
1975;16.3;4.7;10.5
1975;14;1.3;6.5
1975;15.2;-0.7;8
1975;14.8;4.7;8.9
1975;17;1.4;8
1975;12.4;-0.5;6.2
1975;16.2;0;8.6
1975;17.4;6.7;11
1975;15.2;6.4;10.7
1975;17.1;3.2;10.2
1975;21;1.6;12.3
1975;20.2;5.5;13.3
1975;19.1;8.1;13
1975;17;7.6;13
1975;13.8;12.1;13.5
1975;15.8;8.1;12.8
1975;12.7;3.8;8.1
1975;11.9;3.8;8
1975;19.9;2.1;10
1975;12.9;3.5;6.4
1975;12.1;1;6.9
1975;13.4;3.8;8.9
1975;18;7.3;12.3
1975;19.4;10;13.8
1975;16.8;6.4;12.1
1975;16.2;6.2;10.9
1975;13.8;3.1;8.6
1975;16.1;0.5;8.4
1975;18.2;3.3;9.4
1975;20;1.3;11
1975;23.1;7.6;14
1975;22.1;7.8;15.1
1975;14.2;1.9;9
1975;15.3;1.6;7.5
1975;19.4;1.4;10.9
1975;19.3;4.5;12.4
1975;21;4.6;14.3
1975;22;9.3;15.2
1975;24.2;8.3;15.4
1975;22.6;6.4;13.9
1975;25.6;8.7;15.8
1975;23.8;8;16.2
1975;26;7.4;16.6
1975;18;11.2;14.3
1975;12.6;9.9;11
1975;19.8;9.9;14.1
1975;15.1;4.3;10.2
1975;18;1.3;10
1975;21.9;5;14.1
1975;25.1;9;17.4
1975;22.1;10.1;15
1975;22;8;13.4
1975;18.4;5;11.9
1975;20.8;5;14.7
1975;21.9;9;14.1
1975;20.5;7;13.9
1975;22.2;6.1;11.4
1975;21.5;9.9;15
1975;21.6;9.9;15.5
1975;22.4;8.1;15.8
1975;22.2;10.1;16
1975;22.7;6.3;15.7
1975;19.4;9.9;15.2
1975;19.6;9.3;14
1975;20.4;8.9;13.9
1975;16.7;8.2;11.9
1975;17.7;8.2;12.3
1975;21.8;8.7;15.3
1975;21.4;7.3;13.9
1975;17.3;5.9;12.4
1975;29.4;9.4;20.4
1975;22.2;9.3;15.8
1975;21.4;5.8;14
1975;16.8;5.2;10
1975;21.8;3.4;13.5
1975;28;12.1;18.4
1975;20.8;8.6;13.8
1975;24.1;6.7;14.7
1975;23.1;8.4;16.2
1975;19.7;7.8;13.4
1975;23.3;7.1;14.1
1975;27.2;5.4;15.9
1975;29.3;10.4;18.4
1975;27.1;10.5;18.7
1975;25.8;8.8;16.6
1975;13.7;4.3;8.7
1975;24.5;2.1;14.8
1975;28.8;11.1;20.5
1975;25.2;7.9;17.2
1975;25.2;4.1;15.8
1975;26.2;11;15.9
1975;24.8;11.2;16
1975;28.2;8.8;16.4
1975;26.6;6.3;16.9
1975;21.1;6.3;9.1
1975;27.3;6.1;16.9
1975;24.4;6.1;16
1975;23.2;3.7;14.1
1975;22.1;5.3;14
1975;20.7;3.3;11.9
1975;28.3;4.8;18.6
1975;31.6;14.3;21.9
1975;25.6;14.1;19.6
1975;27.6;12.8;20.4
1975;23;13;16.7
1975;20;10.3;14.9
1975;26.4;8.2;17.3
1975;29.1;10.8;18.3
1975;27.3;9.4;17.6
1975;27.1;9.9;18.1
1975;31;12;24.1
1975;32;14.4;23.5
1975;29.3;13.1;24.1
1975;24.9;9;12.6
1975;28.4;9.6;21.9
1975;34.4;17.2;26.6
1975;34.4;16.5;26.4
1975;36.5;16.9;25.9
1976;26.2;15.7;20.4
1976;22.5;11;16.6
1976;30.4;9.4;21.8
1976;34.2;18.5;24.2
1976;23.5;8.9;16
1976;24.6;7.2;16.7
1976;28.8;10.8;20.2
1976;31;14.2;21.8
1976;28.6;14.2;19.3
1976;30.6;10.1;19
1976;32;12.9;19
1976;30.7;13.2;21
1976;27.5;13.8;20.7
1976;25.5;13.2;19.8
1976;36;10.8;23.1
1976;36;15.4;24.6
1976;36.5;15.3;22.3
1976;29.1;13.3;20.8
1976;24.7;12.2;18.5
1976;19.2;8;12.6
1976;22.6;6.4;14.4
1976;24.3;9;17.7
1976;32.1;13.4;20.9
1976;27.4;9.9;18
1976;19.5;8.2;13.4
1976;19.6;7.2;12.3
1976;24.1;5.3;15.1
1976;26.3;9.9;18
1976;29.2;13.8;21.2
1976;25.5;17.3;22.2
1976;33.2;14.9;23.1
1976;28.4;13.3;18.7
1976;25;14.4;18.4
1976;28.9;14.2;20
1976;22.6;9.6;15.7
1976;17.6;10.7;13.6
1976;26;10.8;17
1976;24.5;10.9;17
1976;21.1;6.5;13.6
1976;24.2;5;13.7
1976;27.5;6.6;18.6
1976;28.2;11.2;20.1
1976;29.9;15.5;23.9
1976;34;15.4;25.6
1976;32.4;18.8;24.1
1976;30.1;19.4;23.6
1976;34;16;24.7
1976;29.7;17;21.1
1976;26.6;16.8;20.7
1976;22.1;18.6;20.2
1976;20.9;15.2;18.6
1976;20;10.1;14.1
1976;30.7;8.9;24.3
1976;32;17.4;25
1976;30;19.5;23.9
1976;25;13;18
1976;26.9;13.6;21.9
1976;27.6;17.9;24
1976;24.1;11;17.2
1976;20.5;11;16.1
1976;22;9.2;14
1976;23.4;12.4;17.6
1976;29.3;12.4;20.8
1976;27.5;14.2;19.8
1976;27.7;12;19.6
1976;21.8;11;15.6
1976;25.2;8.1;12.6
1976;18.5;6;13.4
1976;24.1;10.3;17.1
1976;25.2;12.5;18.6
1976;19.5;12.5;16.3
1976;14.4;8;9.9
1976;16.9;5.4;10.7
1976;19.5;4.3;12.6
1976;23.2;6;15.3
1976;25.3;12.6;19
1976;19.2;8.3;14.3
1976;17.7;3.4;10.9
1976;20.7;9.4;12.9
1976;17.5;6;11.5
1976;19.5;5.6;12.9
1976;26.2;9.1;18.2
1976;21.2;9.3;14.4
1976;15.8;7.1;10.3
1976;14.2;5.7;10
1976;15.6;6;10.1
1976;16.3;4;12.8
1976;18.5;4.2;11.9
1976;22.6;6;14.2
1976;19.6;10.6;14.2
1976;14.1;8.2;10.4
1976;17.2;2.2;10
1976;20.2;7.5;13.5
1976;21.5;7.6;13.9
1976;19.6;11.6;14.5
1976;16.6;5.5;11.7
1976;20;3;11.5
1976;21.7;5.5;14.2
1976;16.2;4.9;10.6
1976;19.5;4;11.1
1976;18.1;3.4;10.6
1976;22.6;6.9;14.4
1976;23.2;5.4;14.4
1976;23.8;5.6;15
1976;26.6;10.9;13.5
1976;22;9.2;14.2
1976;13;9.4;10.7
1976;14.5;7.4;11.3
1976;16;11.4;14.1
1976;17.2;8.7;13.3
1976;11.5;8;9.5
1976;10.8;7.4;8.6
1976;12.8;7;9.2
1976;15;3.5;10.4
1976;18;9.8;12.9
1976;18.8;7.6;12.2
1976;21.9;8.6;14.8
1976;21.1;9.8;12.6
1976;23.2;10.4;15.2
1976;17.6;4.5;9.9
1976;15.5;1;8
1976;19.3;0.4;11.9
1976;23.1;10.1;15.8
1976;22.6;10.2;15.1
1976;17.2;9.3;12.1
1976;15.6;9.9;13.6
1976;21;10.9;14.8
1976;14;6.2;9.8
1976;11.8;3.2;7.5
1976;15.3;0.9;8.7
1976;16.7;2.4;9.6
1976;18.6;3.9;11.2
1976;17.2;5.6;11.6
1976;19;8.9;13.4
1976;19.8;10.5;14.7
1976;20.8;11.1;15.4
1976;16.6;4.6;10.1
1976;13;1.3;5.8
1976;14.5;0.1;7.2
1976;15;1.4;7.8
1976;12.1;1;6.9
1976;12.3;0.5;7
1976;12.8;-1.3;7.8
1976;16.2;1.4;9.3
1976;16;2.8;9.6
1976;16.9;7.7;10.9
1976;16.6;5;10.9
1976;16.4;3.5;9.8
1976;15.3;6.8;10.6
1976;15.9;6.2;11.1
1976;15.5;7.7;10.7
1976;16.6;3.5;10.2
1976;14.6;3.6;9
1976;9.6;3.4;6.5
1976;10;1.6;5.3
1976;9.6;3.5;5.7
1976;9.8;2.8;7.1
1976;11.2;2.9;7
1976;7.6;1.3;3.9
1976;8;1.1;3.5
1976;9;-0.2;3.4
1976;11;-2;3.4
1976;12.1;-2.1;4.7
1976;11.3;-2.2;5
1976;9.4;0.4;5.1
1976;9.7;2.4;6.8
1976;13;3.2;8.8
1976;10.5;1.1;5
1976;12.2;-0.2;6.1
1976;15.5;5.4;9.8
1976;11.7;-0.2;5.8
1976;22.7;1.3;11.5
1976;21.4;11.1;15.9
1976;18.7;9.5;14
1976;20.4;7.9;12.2
1976;15;5.9;8.7
1976;8.4;-2.4;3.3
1976;10.8;-5.2;1.5
1976;12.7;-2.4;4.2
1976;10.1;-0.8;4.1
1976;8.4;-0.6;3.8
1976;10.5;0.7;4.6
1976;10.4;-1.8;3.2
1976;13.1;1;6.2
1976;11;1.1;5.2
1976;13.1;-0.2;5
1976;14.8;-0.1;5.2
1976;14.3;0;5.5
